"HLA/LA/163","LA",163,"T/LA/2057","Presbytery",1,,,"LEM",4/9/2002 16:19:42,"LEM",4/9/2002 16:19:44
"HLA/LA/164","LA",164,"T/LA/2058","Presbytery",1,,,"LEM",4/9/2002 16:31:25,"LEM",4/9/2002 16:31:27
"HLA/LA/165","LA",165,"T/JO/140","Presbytery",1,,,"LEM",4/9/2002 16:38:14,"LEM",4/9/2002 16:38:15
"HLA/LA/166","LA",166,"T/JO/139","Presbytery",1,,,"LEM",4/9/2002 16:44:42,"LEM",4/9/2002 16:44:45
"HLA/LA/167","LA",167,"T/LA/2059","Presbytery",1,,,"LEM",4/9/2002 16:49:59,"LEM",4/9/2002 16:50:00
"HLA/LA/168","LA",168,"T/LA/2060","Presbytery",1,,,"LEM",4/9/2002 16:53:22,"LEM",4/9/2002 16:53:23
"HLA/LA/169","LA",169,"T/LA/2061","Presbytery",1,,,"LEM",4/9/2002 16:56:54,"LEM",4/9/2002 16:56:56
"HLA/LA/170","LA",170,"T/LA/2062","Presbytery",1,,,"LEM",4/9/2002 17:02:22,"LEM",4/9/2002 17:02:24
"HLA/LA/171","LA",171,"T/LA/2063","Presbytery",1,,,"LEM",4/9/2002 17:04:19,"LEM",4/9/2002 17:04:23
"HLA/LA/172","LA",172,"T/JO/145","Presbytery",1,,,"LEM",4/9/2002 17:08:37,"LEM",4/9/2002 17:08:41
"HLA/LA/173","LA",173,"T/LA/2064","Presbytery",1,,,"LEM",5/9/2002 10:25:19,"LEM",5/9/2002 10:25:21
"HLA/LA/174","LA",174,"T/LA/2065","Presbytery",1,,,"LEM",5/9/2002 10:26:42,"LEM",5/9/2002 10:26:44
"HLA/LA/175","LA",175,"T/LA/2066","Presbytery",1,,,"LEM",5/9/2002 10:30:03,"LEM",5/9/2002 10:30:04
"HLA/LA/176","LA",176,"T/LA/2067","Presbytery",1,,,"LEM",5/9/2002 10:43:45,"LEM",5/9/2002 10:44:32
"HLA/LA/177","LA",177,"T/JO/574","Presbytery",1,,,"LEM",5/9/2002 10:46:41,"LEM",5/9/2002 10:46:45
"HLA/LA/178","LA",178,"T/LA/2068","Presbytery",1,,,"LEM",5/9/2002 10:53:35,"LEM",5/9/2002 10:53:37
"HLA/LA/179","LA",179,"T/LA/2074","Presbytery",1,,,"LEM",5/9/2002 11:26:10,"LEM",5/9/2002 11:26:12
"HLA/LA/180","LA",180,"T/LA/2075","Presbytery",1,,,"LEM",5/9/2002 11:30:28,"LEM",5/9/2002 11:30:30
"HLA/LA/181","LA",181,"T/LA/2076","Presbytery",1,,,"LEM",5/9/2002 11:33:22,"LEM",5/9/2002 11:33:24
"HLA/LA/182","LA",182,"T/LA/2077","Presbytery",1,,,"LEM",5/9/2002 11:34:38,"LEM",5/9/2002 11:34:39
"HLA/LA/183","LA",183,"T/LA/2078","Presbytery",1,,,"LEM",5/9/2002 11:36:59,"LEM",5/9/2002 11:37:03
"HLA/LA/184","LA",184,"T/LA/2079","Presbytery",1,,,"LEM",5/9/2002 11:39:25,"LEM",5/9/2002 11:39:27
"HLA/LA/185","LA",185,"T/LA/2080","Presbytery",1,,,"LEM",5/9/2002 11:42:29,"LEM",5/9/2002 11:42:32
"HLA/LA/186","LA",186,"T/LA/2081","Presbytery",1,,,"LEM",5/9/2002 11:44:25,"LEM",5/9/2002 11:44:27
"HLA/LA/187","LA",187,"T/LA/2082","Presbytery",1,,,"LEM",5/9/2002 11:53:10,"LEM",5/9/2002 11:53:13
"HLA/LA/188","LA",188,"T/LA/2083","Presbytery",1,,,"LEM",5/9/2002 11:57:37,"LEM",5/9/2002 11:57:39
"HLA/LA/189","LA",189,"T/LA/2084","Presbytery",1,,,"LEM",5/9/2002 11:58:58,"LEM",5/9/2002 11:59:00
"HLA/LA/190","LA",190,"T/LA/2085","Presbytery",1,,,"LEM",5/9/2002 12:05:12,"LEM",5/9/2002 12:05:14
"HLA/LA/191","LA",191,"T/LA/2086","Bishop",1,,,"LEM",5/9/2002 13:41:39,"LEM",5/9/2002 13:41:46
"HLA/LA/193","LA",193,"T/LA/2090","Archbishop",1,,,"LEM",5/9/2002 14:15:53,"LEM",5/9/2002 14:16:08
"HLA/LA/194","LA",194,"T/LA/2092","Bishop",1,,,"LEM",5/9/2002 14:34:05,"LEM",5/9/2002 14:34:07
"HLA/LA/195","LA",195,"T/LA/2093","Bishop",1,,,"LEM",5/9/2002 14:37:57,"LEM",5/9/2002 14:38:00
"HLA/LA/196","LA",196,"T/LA/2094","Bishop",1,,,"LEM",5/9/2002 14:40:36,"LEM",5/9/2002 14:40:38
"HLA/LA/197","LA",197,"T/LA/2100","Bishop",1,,,"LEM",5/9/2002 15:18:42,"LEM",5/9/2002 15:18:45
"HLA/LA/198","LA",198,"T/JO/1180","Archbishop",1,,,"LEM",5/9/2002 15:24:13,"LEM",5/9/2002 15:24:18
"HLA/LA/199","LA",199,"T/JO/1181","Archbishop",1,,,"LEM",5/9/2002 15:26:01,"LEM",5/9/2002 15:26:02
"HLA/LA/2","LA",2,"T/LA/10","Bishop",1,,,"LEM",18/5/2001 12:47:35,"LEM",18/5/2001 12:47:46
"HLA/LA/200","LA",200,"T/LA/2101","Archbishop",1,"11/1633",1/11/1633 00:00:00,"LEM",5/9/2002 15:37:12,"jhm",3/10/2002 11:46:31
"HLA/LA/201","LA",201,"T/LA/2102","Archbishop",1,,,"LEM",5/9/2002 15:40:29,"LEM",5/9/2002 15:40:30
"HLA/LA/202","LA",202,"T/LA/2103","Archbishop",1,,,"LEM",5/9/2002 15:42:19,"LEM",5/9/2002 15:42:21
"HLA/LA/203","LA",203,"T/LA/2104","Archbishop",1,,,"LEM",6/9/2002 14:59:54,"LEM",6/9/2002 14:59:55
"HLA/LA/204","LA",204,"T/LA/156","Archbishop",1,"1634",1/6/1634 00:00:00,"LEM",6/9/2002 15:03:25,"jhm",3/10/2002 11:40:27
"HLA/LA/205","LA",205,"T/LA/2105","Bishop",1,,,"LEM",6/9/2002 15:09:38,"LEM",6/9/2002 15:09:41
"HLA/LA/206","LA",206,"T/LA/2109","Bishop",1,,,"LEM",9/9/2002 10:49:48,"LEM",9/9/2002 10:49:51
"HLA/LA/207","LA",207,"T/LA/2110","Bishop",1,,,"LEM",9/9/2002 10:51:23,"LEM",9/9/2002 10:51:27
"HLA/LA/208","LA",208,"T/LA/2111","Bishop",1,,,"LEM",9/9/2002 10:51:48,"LEM",9/9/2002 10:51:51
"HLA/LA/209","LA",209,"T/LA/2113","Bishop",1,,,"LEM",9/9/2002 11:00:39,"LEM",9/9/2002 11:00:40
"HLA/LA/210","LA",210,"T/LA/2114","Archbishop",1,,,"LEM",9/9/2002 11:07:44,"LEM",7/10/2002 11:01:23
"HLA/LA/211","LA",211,"T/LA/2115","Bishop",1,,,"LEM",9/9/2002 11:16:58,"LEM",9/9/2002 11:16:59
"HLA/LA/212","LA",212,"T/LA/2116","Bishop",1,,,"LEM",9/9/2002 11:30:38,"LEM",9/9/2002 11:30:40
"HLA/LA/213","LA",213,"T/LA/2117","Bishop",1,,,"LEM",9/9/2002 11:33:24,"LEM",9/9/2002 11:33:27
"HLA/LA/214","LA",214,"T/LA/2118","Bishop",1,,,"LEM",9/9/2002 11:36:21,"LEM",9/9/2002 11:36:23
"HLA/LA/215","LA",215,"T/LA/2119","Bishop",1,,,"LEM",9/9/2002 11:38:29,"LEM",9/9/2002 11:38:32
"HLA/LA/216","LA",216,"T/LA/2126","Archbishop",1,,,"LEM",9/9/2002 12:00:18,"LEM",9/9/2002 12:00:20
"HLA/LA/217","LA",217,"T/LA/2129","Archbishop",1,,,"LEM",9/9/2002 12:22:24,"LEM",9/9/2002 12:22:26
"HLA/LA/218","LA",218,"T/LA/2135","Presbytery",1,,,"LEM",9/9/2002 12:38:55,"LEM",9/9/2002 12:38:57
"HLA/LA/219","LA",219,"T/LA/1006","Presbytery",1,,,"LEM",9/9/2002 12:41:23,"LEM",9/9/2002 12:41:25
"HLA/LA/22","LA",22,"T/LA/780","Bishop",1,,,"LEM",6/9/2001 12:42:39,"LEM",6/9/2001 12:42:45
"HLA/LA/221","LA",221,"T/LA/2134","Bishop",1,,,"LEM",7/10/2002 10:33:30,"LEM",7/10/2002 10:33:35
"HLA/LA/222","LA",222,"T/LA/2112","Archbishop",1,,,"LEM",7/10/2002 11:15:10,"LEM",7/10/2002 11:15:14
"HLA/LA/223","LA",223,"T/LA/2089","Archbishop",1,,,"LEM",7/10/2002 11:40:34,"LEM",7/10/2002 11:40:37
"HLA/LA/224","LA",224,"T/JO/375","Presbytery",1,,,"LEM",29/10/2002 10:02:12,"LEM",29/10/2002 10:02:16
"HLA/LA/225","LA",225,"T/JO/376","Presbytery",1,,,"LEM",29/10/2002 10:03:05,"LEM",29/10/2002 10:03:08
"HLA/LA/23","LA",23,"T/LA/800","Archbishop",1,,,"LEM",6/9/2001 16:14:03,"LEM",6/9/2001 16:14:10
"HLA/LA/235","LA",235,"T/JO/2117","Synod",1,,,"LEM",30/10/2002 11:18:05,"LEM",30/10/2002 11:18:13
"HLA/LA/236","LA",236,"T/JO/1143","Local magistrate",1,,,"LEM",31/10/2002 17:00:49,"LEM",31/10/2002 17:00:55
"HLA/LA/237","LA",237,"T/JO/1142","Local magistrate",1,,,"LEM",31/10/2002 17:03:46,"LEM",31/10/2002 17:03:49
"HLA/LA/238","LA",238,"T/JO/1141","Local magistrate",1,,,"LEM",31/10/2002 17:05:26,"LEM",31/10/2002 17:05:29
"HLA/LA/239","LA",239,"T/JO/537","Local magistrate",1,,,"LEM",1/11/2002 11:31:09,"LEM",1/11/2002 11:31:12
"HLA/LA/240","LA",240,"T/JO/531","Local magistrate",1,,,"LEM",1/11/2002 11:38:43,"LEM",1/11/2002 11:38:47
"HLA/LA/241","LA",241,"T/JO/527","Presbytery",1,,,"LEM",1/11/2002 14:03:22,"LEM",1/11/2002 14:03:25
"HLA/LA/242","LA",242,"T/JO/532","Local magistrate",1,,,"LEM",1/11/2002 14:38:21,"LEM",1/11/2002 14:38:26
"HLA/LA/243","LA",243,"T/JO/533","Local laird",1,,,"LEM",1/11/2002 14:39:57,"LEM",1/11/2002 14:40:00
"HLA/LA/244","LA",244,"T/JO/348","Presbytery",1,,,"LEM",1/11/2002 15:18:14,"LEM",1/11/2002 15:18:15
"HLA/LA/245","LA",245,"T/JO/345","Local magistrate",1,,,"LEM",1/11/2002 15:22:23,"LEM",1/11/2002 15:22:28
"HLA/LA/246","LA",246,"T/JO/344","Local magistrate",1,,,"LEM",1/11/2002 15:23:08,"LEM",1/11/2002 15:23:12
"HLA/LA/247","LA",247,"T/JO/328","Local laird",1,,,"LEM",1/11/2002 15:30:50,"LEM",1/11/2002 15:30:52
"HLA/LA/248","LA",248,"T/JO/326","Local laird",1,,,"LEM",1/11/2002 15:33:28,"LEM",1/11/2002 15:33:30
"HLA/LA/249","LA",249,"T/JO/192","Local magistrate",1,,,"LEM",1/11/2002 15:49:59,"LEM",1/11/2002 15:50:02
"HLA/LA/250","LA",250,"T/JO/191","Local magistrate",1,,,"LEM",1/11/2002 15:50:25,"LEM",1/11/2002 15:50:28
"HLA/LA/251","LA",251,"T/LA/475","Bishop",1,,,"LEM",4/11/2002 10:30:22,"LEM",4/11/2002 10:30:25
"HLA/LA/252","LA",252,"T/LA/231","Bishop",1,,,"LEM",5/11/2002 13:59:20,"LEM",5/11/2002 13:59:22
"HLA/LA/253","LA",253,"T/LA/1126","Presbytery",1,,,"LEM",6/11/2002 10:11:30,"LEM",6/11/2002 10:11:34
"HLA/LA/254","LA",254,"T/LA/1126","Justice of the Peace",1,,,"LEM",6/11/2002 10:11:35,"LEM",6/11/2002 10:11:38
"HLA/LA/28","LA",28,"T/LA/999","Archbishop",1,"13/4/1632",13/4/1632 00:00:00,"LEM",16/10/2001 11:53:34,"LEM",16/10/2001 11:53:49
"HLA/LA/29","LA",29,"T/LA/1056","Presbytery",1,"13/6/1649",13/6/1649 00:00:00,"LEM",19/10/2001 15:32:00,"LEM",19/10/2001 15:32:15
"HLA/LA/3","LA",3,"T/LA/74","Archbishop of Glasgow",1,,,"LEM",8/6/2001 11:34:50,"LEM",8/6/2001 11:35:04
"HLA/LA/56","LA",56,"T/LA/1404","Sheriff Court",1,"6/6/1615",6/6/1615 00:00:00,"LEM",17/6/2002 16:16:40,"LEM",17/6/2002 16:16:57
"HLA/LA/65","LA",65,"T/LA/1501","Presbytery",1,,,"LEM",10/7/2002 10:03:17,"LEM",10/7/2002 10:03:27
"HLA/LA/66","LA",66,"T/JO/872","Presbytery",1,"1/1650",1/1/1650 00:00:00,"LEM",10/7/2002 10:20:37,"LEM",10/7/2002 10:20:49
"HLA/LA/67","LA",67,"T/LA/1502","Presbytery",1,,,"LEM",10/7/2002 10:36:35,"LEM",10/7/2002 10:36:47
"HLA/LA/68","LA",68,"T/LA/1503","Presbytery",1,,,"LEM",10/7/2002 10:48:48,"LEM",10/7/2002 10:48:52
"HLA/LA/69","LA",69,"T/LA/1504","Presbytery",1,,,"LEM",10/7/2002 13:27:42,"LEM",10/7/2002 13:27:47
"HLA/LA/70","LA",70,"T/LA/1505","Presbytery",1,,,"LEM",10/7/2002 13:36:33,"LEM",10/7/2002 13:36:50
"HLA/LA/71","LA",71,"T/LA/1506","Presbytery",1,,,"LEM",10/7/2002 13:47:09,"LEM",10/7/2002 13:47:12
"HLA/LA/72","LA",72,"T/LA/37","Presbytery",1,,,"LEM",10/7/2002 14:21:42,"LEM",10/7/2002 14:21:46
"HLA/LA/73","LA",73,"T/LA/157","Lord Advocate",1,"23/11/1643",23/11/1643 00:00:00,"LEM",10/7/2002 16:13:01,"LEM",10/7/2002 16:13:20
"HLA/LA/74","LA",74,"T/LA/1129","Justice of the Peace",1,"2/2/1658",2/2/1658 00:00:00,"LEM",15/7/2002 10:08:57,"LEM",15/7/2002 10:09:14
"HLA/LA/75","LA",75,"T/JO/204","Local magistrate",1,"5/1/1659",5/1/1659 00:00:00,"LEM",18/7/2002 17:04:26,"LEM",18/7/2002 17:05:04
"HLA/LA/91","LA",91,"T/LA/1683","Lord Justice General",1,"27/11/1660",27/11/1660 00:00:00,"LEM",1/8/2002 10:25:16,"LEM",1/8/2002 10:25:44
"HLA/LA/92","LA",92,"T/LA/1727","Lord Justice General",1,"27/11/1660",27/11/1660 00:00:00,"LEM",1/8/2002 10:28:54,"LEM",1/8/2002 10:29:06
"HLA/LA/93","LA",93,"T/LA/1750","Local laird",1,"24/7/1649",24/7/1649 00:00:00,"LEM",2/8/2002 11:47:11,"LEM",2/8/2002 11:47:25
"HLA/LA/94","LA",94,"T/LA/1750","Committee of Estates",1,"24/10/1650",24/10/1650 00:00:00,"LEM",2/8/2002 11:47:29,"LEM",2/8/2002 11:47:48
